node	r(thre.)	deg_hist	deg_dist
38	0.680000	0	0.
39	0.680000	0	0.
40	0.680000	0	0.
41	0.680000	0	0.
42	0.680000	0	0.
43	0.680000	0	0.
44	0.680000	0	0.
45	0.680000	0	0.
46	0.680000	0	0.
47	0.680000	0	0.
48	0.680000	0	0.
49	0.680000	0	0.
50	0.680000	0	0.
51	0.680000	0	0.
52	0.680000	0	0.
53	0.680000	0	0.
54	0.680000	0	0.
55	0.680000	0	0.
56	0.680000	0	0.
57	0.680000	0	0.
58	0.680000	0	0.
59	0.680000	0	0.
60	0.680000	0	0.
61	0.680000	0	0.
62	0.680000	0	0.
63	0.680000	0	0.
64	0.680000	0	0.

0	0.690000	52	0.812500
1	0.690000	12	0.187500
2	0.690000	0	0.
3	0.690000	0	0.
4	0.690000	0	0.
5	0.690000	0	0.
6	0.690000	0	0.
7	0.690000	0	0.
8	0.690000	0	0.
9	0.690000	0	0.
10	0.690000	0	0.
11	0.690000	0	0.
12	0.690000	0	0.
13	0.690000	0	0.
14	0.690000	0	0.
15	0.690000	0	0.
16	0.690000	0	0.
17	0.690000	0	0.
18	0.690000	0	0.
19	0.690000	0	0.
20	0.690000	0	0.
21	0.690000	0	0.
22	0.690000	0	0.
23	0.690000	0	0.
24	0.690000	0	0.
25	0.690000	0	0.
26	0.690000	0	0.
27	0.690000	0	0.
28	0.690000	0	0.
29	0.690000	0	0.
30	0.690000	0	0.
31	0.690000	0	0.
32	0.690000	0	0.
33	0.690000	0	0.
34	0.690000	0	0.
35	0.690000	0	0.
36	0.690000	0	0.
37	0.690000	0	0.
38	0.690000	0	0.
39	0.690000	0	0.
40	0.690000	0	0.
41	0.690000	0	0.
42	0.690000	0	0.
43	0.690000	0	0.
44	0.690000	0	0.
45	0.690000	0	0.
46	0.690000	0	0.
47	0.690000	0	0.
48	0.690000	0	0.
49	0.690000	0	0.
50	0.690000	0	0.
51	0.690000	0	0.
52	0.690000	0	0.
53	0.690000	0	0.
54	0.690000	0	0.
55	0.690000	0	0.
56	0.690000	0	0.
57	0.690000	0	0.
58	0.690000	0	0.
59	0.690000	0	0.
60	0.690000	0	0.
61	0.690000	0	0.
62	0.690000	0	0.
63	0.690000	0	0.
64	0.690000	0	0.

0	0.700000	60	0.937500
1	0.700000	4	0.062500
2	0.700000	0	0.
3	0.700000	0	0.
4	0.700000	0	0.
5	0.700000	0	0.
6	0.700000	0	0.
7	0.700000	0	0.
8	0.700000	0	0.
9	0.700000	0	0.
10	0.700000	0	0.
11	0.700000	0	0.
12	0.700000	0	0.
13	0.700000	0	0.
14	0.700000	0	0.
15	0.700000	0	0.
16	0.700000	0	0.
17	0.700000	0	0.
18	0.700000	0	0.
19	0.700000	0	0.
20	0.700000	0	0.
21	0.700000	0	0.
22	0.700000	0	0.
23	0.700000	0	0.
24	0.700000	0	0.
25	0.700000	0	0.
26	0.700000	0	0.
27	0.700000	0	0.
28	0.700000	0	0.
29	0.700000	0	0.
30	0.700000	0	0.
31	0.700000	0	0.
32	0.700000	0	0.
33	0.700000	0	0.
34	0.700000	0	0.
35	0.700000	0	0.
36	0.700000	0	0.
37	0.700000	0	0.
38	0.700000	0	0.
39	0.700000	0	0.
40	0.700000	0	0.
41	0.700000	0	0.
42	0.700000	0	0.
43	0.700000	0	0.
44	0.700000	0	0.
45	0.700000	0	0.
46	0.700000	0	0.
47	0.700000	0	0.
48	0.700000	0	0.
49	0.700000	0	0.
50	0.700000	0	0.
51	0.700000	0	0.
52	0.700000	0	0.
53	0.700000	0	0.
54	0.700000	0	0.
55	0.700000	0	0.
56	0.700000	0	0.
57	0.700000	0	0.
58	0.700000	0	0.
59	0.700000	0	0.
60	0.700000	0	0.
61	0.700000	0	0.
62	0.700000	0	0.
63	0.700000	0	0.
64	0.700000	0	0.

0	0.710000	62	0.968750
1	0.710000	2	0.031250
2	0.710000	0	0.
3	0.710000	0	0.
4	0.710000	0	0.
5	0.710000	0	0.
6	0.710000	0	0.
7	0.710000	0	0.
8	0.710000	0	0.
9	0.710000	0	0.
10	0.710000	0	0.
11	0.710000	0	0.
12	0.710000	0	0.
13	0.710000	0	0.
14	0.710000	0	0.
15	0.710000	0	0.
16	0.710000	0	0.
17	0.710000	0	0.
18	0.710000	0	0.
19	0.710000	0	0.
20	0.710000	0	0.
21	0.710000	0	0.
22	0.710000	0	0.
23	0.710000	0	0.
24	0.710000	0	0.
25	0.710000	0	0.
26	0.710000	0	0.
27	0.710000	0	0.
28	0.710000	0	0.
29	0.710000	0	0.
30	0.710000	0	0.
31	0.710000	0	0.
32	0.710000	0	0.
33	0.710000	0	0.
34	0.710000	0	0.
35	0.710000	0	0.
36	0.710000	0	0.
37	0.710000	0	0.
38	0.710000	0	0.
39	0.710000	0	0.
40	0.710000	0	0.
41	0.710000	0	0.
42	0.710000	0	0.
43	0.710000	0	0.
44	0.710000	0	0.
45	0.710000	0	0.
46	0.710000	0	0.
47	0.710000	0	0.
48	0.710000	0	0.
49	0.710000	0	0.
50	0.710000	0	0.
51	0.710000	0	0.
52	0.710000	0	0.
53	0.710000	0	0.
54	0.710000	0	0.
55	0.710000	0	0.
56	0.710000	0	0.
57	0.710000	0	0.
58	0.710000	0	0.
59	0.710000	0	0.
60	0.710000	0	0.
61	0.710000	0	0.
62	0.710000	0	0.
63	0.710000	0	0.
64	0.710000	0	0.

0	0.720000	62	0.968750
1	0.720000	2	0.031250
2	0.720000	0	0.
3	0.720000	0	0.
4	0.720000	0	0.
5	0.720000	0	0.
6	0.720000	0	0.
7	0.720000	0	0.
8	0.720000	0	0.
9	0.720000	0	0.
10	0.720000	0	0.
11	0.720000	0	0.
12	0.720000	0	0.
13	0.720000	0	0.
14	0.720000	0	0.
15	0.720000	0	0.
16	0.720000	0	0.
17	0.720000	0	0.
18	0.720000	0	0.
19	0.720000	0	0.
20	0.720000	0	0.
21	0.720000	0	0.
22	0.720000	0	0.
23	0.720000	0	0.
24	0.720000	0	0.
25	0.720000	0	0.
26	0.720000	0	0.
27	0.720000	0	0.
28	0.720000	0	0.
29	0.720000	0	0.
30	0.720000	0	0.
31	0.720000	0	0.
32	0.720000	0	0.
33	0.720000	0	0.
34	0.720000	0	0.
35	0.720000	0	0.
36	0.720000	0	0.
37	0.720000	0	0.
38	0.720000	0	0.
39	0.720000	0	0.
40	0.720000	0	0.
41	0.720000	0	0.
42	0.720000	0	0.
43	0.720000	0	0.
44	0.720000	0	0.
45	0.720000	0	0.
46	0.720000	0	0.
47	0.720000	0	0.
48	0.720000	0	0.
49	0.720000	0	0.
50	0.720000	0	0.
51	0.720000	0	0.
52	0.720000	0	0.
53	0.720000	0	0.
54	0.720000	0	0.
55	0.720000	0	0.
56	0.720000	0	0.
57	0.720000	0	0.
58	0.720000	0	0.
59	0.720000	0	0.
60	0.720000	0	0.
61	0.720000	0	0.
62	0.720000	0	0.
63	0.720000	0	0.
64	0.720000	0	0.

0	0.730000	64	1.000000
1	0.730000	0	0.
2	0.730000	0	0.
3	0.730000	0	0.
4	0.730000	0	0.
5	0.730000	0	0.
6	0.730000	0	0.
7	0.730000	0	0.
8	0.730000	0	0.
9	0.730000	0	0.
10	0.730000	0	0.
11	0.730000	0	0.
12	0.730000	0	0.
13	0.730000	0	0.
14	0.730000	0	0.
15	0.730000	0	0.
16	0.730000	0	0.
17	0.730000	0	0.
18	0.730000	0	0.
19	0.730000	0	0.
20	0.730000	0	0.
21	0.730000	0	0.
22	0.730000	0	0.
23	0.730000	0	0.
24	0.730000	0	0.
25	0.730000	0	0.
26	0.730000	0	0.
27	0.730000	0	0.
28	0.730000	0	0.
29	0.730000	0	0.
30	0.730000	0	0.
31	0.730000	0	0.
32	0.730000	0	0.
33	0.730000	0	0.
34	0.730000	0	0.
35	0.730000	0	0.
36	0.730000	0	0.
37	0.730000	0	0.
38	0.730000	0	0.
39	0.730000	0	0.
40	0.730000	0	0.
41	0.730000	0	0.
42	0.730000	0	0.
43	0.730000	0	0.
44	0.730000	0	0.
45	0.730000	0	0.
46	0.730000	0	0.
47	0.730000	0	0.
48	0.730000	0	0.
49	0.730000	0	0.
50	0.730000	0	0.
51	0.730000	0	0.
52	0.730000	0	0.
53	0.730000	0	0.
54	0.730000	0	0.
55	0.730000	0	0.
56	0.730000	0	0.
57	0.730000	0	0.
58	0.730000	0	0.
59	0.730000	0	0.
60	0.730000	0	0.
61	0.730000	0	0.
62	0.730000	0	0.
63	0.730000	0	0.
64	0.730000	0	0.

0	0.740000	64	1.000000
1	0.740000	0	0.
2	0.740000	0	0.
3	0.740000	0	0.
4	0.740000	0	0.
5	0.740000	0	0.
6	0.740000	0	0.
7	0.740000	0	0.
8	0.740000	0	0.
9	0.740000	0	0.
10	0.740000	0	0.
11	0.740000	0	0.
12	0.740000	0	0.
13	0.740000	0	0.
14	0.740000	0	0.
15	0.740000	0	0.
16	0.740000	0	0.
17	0.740000	0	0.
18	0.740000	0	0.
19	0.740000	0	0.
20	0.740000	0	0.
21	0.740000	0	0.
22	0.740000	0	0.
23	0.740000	0	0.
24	0.740000	0	0.
25	0.740000	0	0.
26	0.740000	0	0.
27	0.740000	0	0.
28	0.740000	0	0.
29	0.740000	0	0.
30	0.740000	0	0.
31	0.740000	0	0.
32	0.740000	0	0.
33	0.740000	0	0.
34	0.740000	0	0.
35	0.740000	0	0.
36	0.740000	0	0.
37	0.740000	0	0.
38	0.740000	0	0.
39	0.740000	0	0.
40	0.740000	0	0.
41	0.740000	0	0.
42	0.740000	0	0.
43	0.740000	0	0.
44	0.740000	0	0.
45	0.740000	0	0.
46	0.740000	0	0.
47	0.740000	0	0.
48	0.740000	0	0.
49	0.740000	0	0.
50	0.740000	0	0.
51	0.740000	0	0.
52	0.740000	0	0.
53	0.740000	0	0.
54	0.740000	0	0.
55	0.740000	0	0.
56	0.740000	0	0.
57	0.740000	0	0.
58	0.740000	0	0.
59	0.740000	0	0.
60	0.740000	0	0.
61	0.740000	0	0.
62	0.740000	0	0.
63	0.740000	0	0.
64	0.740000	0	0.

0	0.750000	64	1.000000
1	0.750000	0	0.
2	0.750000	0	0.
3	0.750000	0	0.
4	0.750000	0	0.
5	0.750000	0	0.
6	0.750000	0	0.
7	0.750000	0	0.
8	0.750000	0	0.
9	0.750000	0	0.
10	0.750000	0	0.
11	0.750000	0	0.
12	0.750000	0	0.
13	0.750000	0	0.
14	0.750000	0	0.
15	0.750000	0	0.
16	0.750000	0	0.
17	0.750000	0	0.
18	0.750000	0	0.
19	0.750000	0	0.
20	0.750000	0	0.
21	0.750000	0	0.
22	0.750000	0	0.
23	0.750000	0	0.
24	0.750000	0	0.
25	0.750000	0	0.
26	0.750000	0	0.
27	0.750000	0	0.
28	0.750000	0	0.
29	0.750000	0	0.
30	0.750000	0	0.
31	0.750000	0	0.
32	0.750000	0	0.
33	0.750000	0	0.
34	0.750000	0	0.
35	0.750000	0	0.
36	0.750000	0	0.
37	0.750000	0	0.
38	0.750000	0	0.
39	0.750000	0	0.
40	0.750000	0	0.
41	0.750000	0	0.
42	0.750000	0	0.
43	0.750000	0	0.
44	0.750000	0	0.
45	0.750000	0	0.
46	0.750000	0	0.
47	0.750000	0	0.
48	0.750000	0	0.
49	0.750000	0	0.
50	0.750000	0	0.
51	0.750000	0	0.
52	0.750000	0	0.
53	0.750000	0	0.
54	0.750000	0	0.
55	0.750000	0	0.
56	0.750000	0	0.
57	0.750000	0	0.
58	0.750000	0	0.
59	0.750000	0	0.
60	0.750000	0	0.
61	0.750000	0	0.
62	0.750000	0	0.
63	0.750000	0	0.
64	0.750000	0	0.

0	0.760000	64	1.000000
1	0.760000	0	0.
2	0.760000	0	0.
3	0.760000	0	0.
4	0.760000	0	0.
5	0.760000	0	0.
6	0.760000	0	0.
7	0.760000	0	0.
8	0.760000	0	0.
9	0.760000	0	0.
10	0.760000	0	0.
11	0.760000	0	0.
12	0.760000	0	0.
13	0.760000	0	0.
14	0.760000	0	0.
15	0.760000	0	0.
16	0.760000	0	0.
17	0.760000	0	0.
18	0.760000	0	0.
19	0.760000	0	0.
20	0.760000	0	0.
21	0.760000	0	0.
22	0.760000	0	0.
23	0.760000	0	0.
24	0.760000	0	0.
25	0.760000	0	0.
26	0.760000	0	0.
27	0.760000	0	0.
28	0.760000	0	0.
29	0.760000	0	0.
30	0.760000	0	0.
31	0.760000	0	0.
32	0.760000	0	0.
33	0.760000	0	0.
34	0.760000	0	0.
35	0.760000	0	0.
36	0.760000	0	0.
37	0.760000	0	0.
38	0.760000	0	0.
39	0.760000	0	0.
40	0.760000	0	0.
41	0.760000	0	0.
42	0.760000	0	0.
43	0.760000	0	0.
44	0.760000	0	0.
45	0.760000	0	0.
46	0.760000	0	0.
47	0.760000	0	0.
48	0.760000	0	0.
49	0.760000	0	0.
50	0.760000	0	0.
51	0.760000	0	0.
52	0.760000	0	0.
53	0.760000	0	0.
54	0.760000	0	0.
55	0.760000	0	0.
56	0.760000	0	0.
57	0.760000	0	0.
58	0.760000	0	0.
59	0.760000	0	0.
60	0.760000	0	0.
61	0.760000	0	0.
62	0.760000	0	0.
63	0.760000	0	0.
64	0.760000	0	0.

0	0.770000	64	1.000000
1	0.770000	0	0.
2	0.770000	0	0.
3	0.770000	0	0.
4	0.770000	0	0.
5	0.770000	0	0.
6	0.770000	0	0.
7	0.770000	0	0.
8	0.770000	0	0.
9	0.770000	0	0.
10	0.770000	0	0.
11	0.770000	0	0.
12	0.770000	0	0.
13	0.770000	0	0.
14	0.770000	0	0.
15	0.770000	0	0.
16	0.770000	0	0.
17	0.770000	0	0.
18	0.770000	0	0.
19	0.770000	0	0.
20	0.770000	0	0.
21	0.770000	0	0.
22	0.770000	0	0.
23	0.770000	0	0.
24	0.770000	0	0.
25	0.770000	0	0.
26	0.770000	0	0.
27	0.770000	0	0.
28	0.770000	0	0.
29	0.770000	0	0.
30	0.770000	0	0.
31	0.770000	0	0.
32	0.770000	0	0.
33	0.770000	0	0.
34	0.770000	0	0.
35	0.770000	0	0.
36	0.770000	0	0.
37	0.770000	0	0.
38	0.770000	0	0.
39	0.770000	0	0.
40	0.770000	0	0.
41	0.770000	0	0.
42	0.770000	0	0.
43	0.770000	0	0.
44	0.770000	0	0.
45	0.770000	0	0.
46	0.770000	0	0.
47	0.770000	0	0.
48	0.770000	0	0.
49	0.770000	0	0.
50	0.770000	0	0.
51	0.770000	0	0.
52	0.770000	0	0.
53	0.770000	0	0.
54	0.770000	0	0.
55	0.770000	0	0.
56	0.770000	0	0.
57	0.770000	0	0.
58	0.770000	0	0.
59	0.770000	0	0.
60	0.770000	0	0.
61	0.770000	0	0.
62	0.770000	0	0.
63	0.770000	0	0.
64	0.770000	0	0.

0	0.780000	64	1.000000
1	0.780000	0	0.
2	0.780000	0	0.
3	0.780000	0	0.
4	0.780000	0	0.
5	0.780000	0	0.
6	0.780000	0	0.
7	0.780000	0	0.
8	0.780000	0	0.
9	0.780000	0	0.
10	0.780000	0	0.
11	0.780000	0	0.
12	0.780000	0	0.
13	0.780000	0	0.
14	0.780000	0	0.
15	0.780000	0	0.
16	0.780000	0	0.
17	0.780000	0	0.
18	0.780000	0	0.
19	0.780000	0	0.
20	0.780000	0	0.
21	0.780000	0	0.
22	0.780000	0	0.
23	0.780000	0	0.
24	0.780000	0	0.
25	0.780000	0	0.
26	0.780000	0	0.
27	0.780000	0	0.
28	0.780000	0	0.
29	0.780000	0	0.
30	0.780000	0	0.
31	0.780000	0	0.
32	0.780000	0	0.
33	0.780000	0	0.
34	0.780000	0	0.
35	0.780000	0	0.
36	0.780000	0	0.
37	0.780000	0	0.
38	0.780000	0	0.
39	0.780000	0	0.
40	0.780000	0	0.
41	0.780000	0	0.
42	0.780000	0	0.
43	0.780000	0	0.
44	0.780000	0	0.
45	0.780000	0	0.
46	0.780000	0	0.
47	0.780000	0	0.
48	0.780000	0	0.
49	0.780000	0	0.
50	0.780000	0	0.
51	0.780000	0	0.
52	0.780000	0	0.
53	0.780000	0	0.
54	0.780000	0	0.
55	0.780000	0	0.
56	0.780000	0	0.
57	0.780000	0	0.
58	0.780000	0	0.
59	0.780000	0	0.
60	0.780000	0	0.
61	0.780000	0	0.
62	0.780000	0	0.
63	0.780000	0	0.
64	0.780000	0	0.

0	0.790000	64	1.000000
1	0.790000	0	0.
2	0.790000	0	0.
3	0.790000	0	0.
4	0.790000	0	0.
5	0.790000	0	0.
6	0.790000	0	0.
7	0.790000	0	0.
8	0.790000	0	0.
9	0.790000	0	0.
10	0.790000	0	0.
11	0.790000	0	0.
12	0.790000	0	0.
13	0.790000	0	0.
14	0.790000	0	0.
15	0.790000	0	0.
16	0.790000	0	0.
17	0.790000	0	0.
18	0.790000	0	0.
19	0.790000	0	0.
20	0.790000	0	0.
21	0.790000	0	0.
22	0.790000	0	0.
23	0.790000	0	0.
24	0.790000	0	0.
25	0.790000	0	0.
26	0.790000	0	0.
27	0.790000	0	0.
28	0.790000	0	0.
29	0.790000	0	0.
30	0.790000	0	0.
31	0.790000	0	0.
32	0.790000	0	0.
33	0.790000	0	0.
34	0.790000	0	0.
35	0.790000	0	0.
36	0.790000	0	0.
37	0.790000	0	0.
38	0.790000	0	0.
39	0.790000	0	0.
40	0.790000	0	0.
41	0.790000	0	0.
42	0.790000	0	0.
43	0.790000	0	0.
44	0.790000	0	0.
45	0.790000	0	0.
46	0.790000	0	0.
47	0.790000	0	0.
48	0.790000	0	0.
49	0.790000	0	0.
50	0.790000	0	0.
51	0.790000	0	0.
52	0.790000	0	0.
53	0.790000	0	0.
54	0.790000	0	0.
55	0.790000	0	0.
56	0.790000	0	0.
57	0.790000	0	0.
58	0.790000	0	0.
59	0.790000	0	0.
60	0.790000	0	0.
61	0.790000	0	0.
62	0.790000	0	0.
63	0.790000	0	0.
64	0.790000	0	0.

0	0.800000	64	1.000000
1	0.800000	0	0.
2	0.800000	0	0.
3	0.800000	0	0.
4	0.800000	0	0.
5	0.800000	0	0.
6	0.800000	0	0.
7	0.800000	0	0.
8	0.800000	0	0.
9	0.800000	0	0.
10	0.800000	0	0.
11	0.800000	0	0.
12	0.800000	0	0.
13	0.800000	0	0.
14	0.800000	0	0.
15	0.800000	0	0.
16	0.800000	0	0.
17	0.800000	0	0.
18	0.800000	0	0.
19	0.800000	0	0.
20	0.800000	0	0.
21	0.800000	0	0.
22	0.800000	0	0.
23	0.800000	0	0.
24	0.800000	0	0.
25	0.800000	0	0.
26	0.800000	0	0.
27	0.800000	0	0.
28	0.800000	0	0.
29	0.800000	0	0.
30	0.800000	0	0.
31	0.800000	0	0.
32	0.800000	0	0.
33	0.800000	0	0.
34	0.800000	0	0.
35	0.800000	0	0.
36	0.800000	0	0.
37	0.800000	0	0.
38	0.800000	0	0.
39	0.800000	0	0.
40	0.800000	0	0.
41	0.800000	0	0.
42	0.800000	0	0.
43	0.800000	0	0.
44	0.800000	0	0.
45	0.800000	0	0.
46	0.800000	0	0.
47	0.800000	0	0.
48	0.800000	0	0.
49	0.800000	0	0.
50	0.800000	0	0.
51	0.800000	0	0.
52	0.800000	0	0.
53	0.800000	0	0.
54	0.800000	0	0.
55	0.800000	0	0.
56	0.800000	0	0.
57	0.800000	0	0.
58	0.800000	0	0.
59	0.800000	0	0.
60	0.800000	0	0.
61	0.800000	0	0.
62	0.800000	0	0.
63	0.800000	0	0.
64	0.800000	0	0.

0	0.810000	64	1.000000
1	0.810000	0	0.
2	0.810000	0	0.
3	0.810000	0	0.
4	0.810000	0	0.
5	0.810000	0	0.
6	0.810000	0	0.
7	0.810000	0	0.
8	0.810000	0	0.
9	0.810000	0	0.
10	0.810000	0	0.
11	0.810000	0	0.
12	0.810000	0	0.
13	0.810000	0	0.
14	0.810000	0	0.
15	0.810000	0	0.
16	0.810000	0	0.
17	0.810000	0	0.
18	0.810000	0	0.
19	0.810000	0	0.
20	0.810000	0	0.
21	0.810000	0	0.
22	0.810000	0	0.
23	0.810000	0	0.
24	0.810000	0	0.
25	0.810000	0	0.
26	0.810000	0	0.
27	0.810000	0	0.
28	0.810000	0	0.
29	0.810000	0	0.
30	0.810000	0	0.
31	0.810000	0	0.
32	0.810000	0	0.
33	0.810000	0	0.
34	0.810000	0	0.
35	0.810000	0	0.
36	0.810000	0	0.
37	0.810000	0	0.
38	0.810000	0	0.
39	0.810000	0	0.
40	0.810000	0	0.
41	0.810000	0	0.
42	0.810000	0	0.
43	0.810000	0	0.
44	0.810000	0	0.
45	0.810000	0	0.
46	0.810000	0	0.
47	0.810000	0	0.
48	0.810000	0	0.
49	0.810000	0	0.
50	0.810000	0	0.
51	0.810000	0	0.
52	0.810000	0	0.
53	0.810000	0	0.
54	0.810000	0	0.
55	0.810000	0	0.
56	0.810000	0	0.
57	0.810000	0	0.
58	0.810000	0	0.
59	0.810000	0	0.
60	0.810000	0	0.
61	0.810000	0	0.
62	0.810000	0	0.
63	0.810000	0	0.
64	0.810000	0	0.

0	0.820000	64	1.000000
1	0.820000	0	0.
2	0.820000	0	0.
3	0.820000	0	0.
4	0.820000	0	0.
5	0.820000	0	0.
6	0.820000	0	0.
7	0.820000	0	0.
8	0.820000	0	0.
9	0.820000	0	0.
10	0.820000	0	0.
11	0.820000	0	0.
12	0.820000	0	0.
13	0.820000	0	0.
14	0.820000	0	0.
15	0.820000	0	0.
16	0.820000	0	0.
17	0.820000	0	0.
18	0.820000	0	0.
19	0.820000	0	0.
20	0.820000	0	0.
21	0.820000	0	0.
22	0.820000	0	0.
23	0.820000	0	0.
24	0.820000	0	0.
25	0.820000	0	0.
26	0.820000	0	0.
27	0.820000	0	0.
28	0.820000	0	0.
29	0.820000	0	0.
30	0.820000	0	0.
31	0.820000	0	0.
32	0.820000	0	0.
33	0.820000	0	0.
34	0.820000	0	0.
35	0.820000	0	0.
36	0.820000	0	0.
37	0.820000	0	0.
38	0.820000	0	0.
39	0.820000	0	0.
40	0.820000	0	0.
41	0.820000	0	0.
42	0.820000	0	0.
43	0.820000	0	0.
44	0.820000	0	0.
45	0.820000	0	0.
46	0.820000	0	0.
47	0.820000	0	0.
48	0.820000	0	0.
49	0.820000	0	0.
50	0.820000	0	0.
51	0.820000	0	0.
52	0.820000	0	0.
53	0.820000	0	0.
54	0.820000	0	0.
55	0.820000	0	0.
56	0.820000	0	0.
57	0.820000	0	0.
58	0.820000	0	0.
59	0.820000	0	0.
60	0.820000	0	0.
61	0.820000	0	0.
62	0.820000	0	0.
63	0.820000	0	0.
64	0.820000	0	0.

0	0.830000	64	1.000000
1	0.830000	0	0.
2	0.830000	0	0.
3	0.830000	0	0.
4	0.830000	0	0.
5	0.830000	0	0.
6	0.830000	0	0.
7	0.830000	0	0.
8	0.830000	0	0.
9	0.830000	0	0.
10	0.830000	0	0.
11	0.830000	0	0.
12	0.830000	0	0.
13	0.830000	0	0.
14	0.830000	0	0.
15	0.830000	0	0.
16	0.830000	0	0.
17	0.830000	0	0.
18	0.830000	0	0.
19	0.830000	0	0.
20	0.830000	0	0.
21	0.830000	0	0.
22	0.830000	0	0.
23	0.830000	0	0.
24	0.830000	0	0.
25	0.830000	0	0.
26	0.830000	0	0.
27	0.830000	0	0.
28	0.830000	0	0.
29	0.830000	0	0.
30	0.830000	0	0.
31	0.830000	0	0.
32	0.830000	0	0.
33	0.830000	0	0.
34	0.830000	0	0.
35	0.830000	0	0.
36	0.830000	0	0.
37	0.830000	0	0.
38	0.830000	0	0.
39	0.830000	0	0.
40	0.830000	0	0.
41	0.830000	0	0.
42	0.830000	0	0.
43	0.830000	0	0.
44	0.830000	0	0.
45	0.830000	0	0.
46	0.830000	0	0.
47	0.830000	0	0.
48	0.830000	0	0.
49	0.830000	0	0.
50	0.830000	0	0.
51	0.830000	0	0.
52	0.830000	0	0.
53	0.830000	0	0.
54	0.830000	0	0.
55	0.830000	0	0.
56	0.830000	0	0.
57	0.830000	0	0.
58	0.830000	0	0.
59	0.830000	0	0.
60	0.830000	0	0.
61	0.830000	0	0.
62	0.830000	0	0.
63	0.830000	0	0.
64	0.830000	0	0.

0	0.840000	64	1.000000
1	0.840000	0	0.
2	0.840000	0	0.
3	0.840000	0	0.
4	0.840000	0	0.
5	0.840000	0	0.
6	0.840000	0	0.
7	0.840000	0	0.
8	0.840000	0	0.
9	0.840000	0	0.
10	0.840000	0	0.
11	0.840000	0	0.
12	0.840000	0	0.
13	0.840000	0	0.
14	0.840000	0	0.
15	0.840000	0	0.
16	0.840000	0	0.
17	0.840000	0	0.
18	0.840000	0	0.
19	0.840000	0	0.
20	0.840000	0	0.
21	0.840000	0	0.
22	0.840000	0	0.
23	0.840000	0	0.
24	0.840000	0	0.
25	0.840000	0	0.
26	0.840000	0	0.
27	0.840000	0	0.
28	0.840000	0	0.
29	0.840000	0	0.
30	0.840000	0	0.
31	0.840000	0	0.
32	0.840000	0	0.
33	0.840000	0	0.
34	0.840000	0	0.
35	0.840000	0	0.
36	0.840000	0	0.
37	0.840000	0	0.
38	0.840000	0	0.
39	0.840000	0	0.
40	0.840000	0	0.
41	0.840000	0	0.
42	0.840000	0	0.
43	0.840000	0	0.
44	0.840000	0	0.
45	0.840000	0	0.
46	0.840000	0	0.
47	0.840000	0	0.
48	0.840000	0	0.
49	0.840000	0	0.
50	0.840000	0	0.
51	0.840000	0	0.
52	0.840000	0	0.
53	0.840000	0	0.
54	0.840000	0	0.
55	0.840000	0	0.
56	0.840000	0	0.
57	0.840000	0	0.
58	0.840000	0	0.
59	0.840000	0	0.
60	0.840000	0	0.
61	0.840000	0	0.
62	0.840000	0	0.
63	0.840000	0	0.
64	0.840000	0	0.

0	0.850000	64	1.000000
1	0.850000	0	0.
2	0.850000	0	0.
3	0.850000	0	0.
4	0.850000	0	0.
5	0.850000	0	0.
6	0.850000	0	0.
7	0.850000	0	0.
8	0.850000	0	0.
9	0.850000	0	0.
10	0.850000	0	0.
11	0.850000	0	0.
12	0.850000	0	0.
13	0.850000	0	0.
14	0.850000	0	0.
15	0.850000	0	0.
16	0.850000	0	0.
17	0.850000	0	0.
18	0.850000	0	0.
19	0.850000	0	0.
20	0.850000	0	0.
21	0.850000	0	0.
22	0.850000	0	0.
23	0.850000	0	0.
24	0.850000	0	0.
25	0.850000	0	0.
26	0.850000	0	0.
27	0.850000	0	0.
28	0.850000	0	0.
29	0.850000	0	0.
30	0.850000	0	0.
31	0.850000	0	0.
32	0.850000	0	0.
33	0.850000	0	0.
34	0.850000	0	0.
35	0.850000	0	0.
36	0.850000	0	0.
37	0.850000	0	0.
38	0.850000	0	0.
39	0.850000	0	0.
40	0.850000	0	0.
41	0.850000	0	0.
42	0.850000	0	0.
43	0.850000	0	0.
44	0.850000	0	0.
45	0.850000	0	0.
46	0.850000	0	0.
47	0.850000	0	0.
48	0.850000	0	0.
49	0.850000	0	0.
50	0.850000	0	0.
51	0.850000	0	0.
52	0.850000	0	0.
53	0.850000	0	0.
54	0.850000	0	0.
55	0.850000	0	0.
56	0.850000	0	0.
57	0.850000	0	0.
58	0.850000	0	0.
59	0.850000	0	0.
60	0.850000	0	0.
61	0.850000	0	0.
62	0.850000	0	0.
63	0.850000	0	0.
64	0.850000	0	0.

0	0.860000	64	1.000000
1	0.860000	0	0.
2	0.860000	0	0.
3	0.860000	0	0.
4	0.860000	0	0.
5	0.860000	0	0.
6	0.860000	0	0.
7	0.860000	0	0.
8	0.860000	0	0.
9	0.860000	0	0.
10	0.860000	0	0.
11	0.860000	0	0.
12	0.860000	0	0.
13	0.860000	0	0.
14	0.860000	0	0.
15	0.860000	0	0.
16	0.860000	0	0.
17	0.860000	0	0.
18	0.860000	0	0.
19	0.860000	0	0.
20	0.860000	0	0.
21	0.860000	0	0.
22	0.860000	0	0.
23	0.860000	0	0.
24	0.860000	0	0.
25	0.860000	0	0.
26	0.860000	0	0.
